cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.7272727272727273,0.8,0.7164179104477612,0.7582089552238807,0.2962962962962963,0.96,0.6281481481481481,0.43243243243243246,0.8205128205128206,0.6264726264726266
1,2,0.6493506493506493,1.0,0.6447368421052632,0.8223684210526316,0.03571428571428571,1.0,0.5178571428571429,0.0689655172413793,0.7839999999999999,0.42648275862068963
1,3,0.6883116883116883,0,0.6883116883116883,0.34415584415584416,0.0,1.0,0.5,0,0.8153846153846155,0.40769230769230774
1,4,0.45454545454545453,0.45454545454545453,0,0.22727272727272727,1.0,0.0,0.5,0.625,0,0.3125
1,5,0.6753246753246753,0,0.6753246753246753,0.33766233766233766,0.0,1.0,0.5,0,0.8062015503875969,0.40310077519379844
1,6,0.37662337662337664,0.37662337662337664,0,0.18831168831168832,1.0,0.0,0.5,0.5471698113207547,0,0.27358490566037735
1,7,0.5584415584415584,0,0.5584415584415584,0.2792207792207792,0.0,1.0,0.5,0,0.7166666666666666,0.3583333333333333
1,8,0.7012987012987013,0,0.7012987012987013,0.35064935064935066,0.0,1.0,0.5,0,0.8244274809160306,0.4122137404580153
1,9,0.8157894736842105,0.8333333333333334,0.8125,0.8229166666666667,0.45454545454545453,0.9629629629629629,0.7087542087542087,0.5882352941176471,0.8813559322033898,0.7347956131605184
1,10,0.27631578947368424,0.27631578947368424,0,0.13815789473684212,1.0,0.0,0.5,0.4329896907216495,0,0.21649484536082475
