cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.10526315789473684,0,0,0.10526315789473684,0.03508771929824561,0.0,0.0,1.0,0.3333333333333333,0,0,0.1904761904761905,0.0634920634920635
1,2,0.1111111111111111,0.1111111111111111,0,0,0.037037037037037035,1.0,0.0,0.0,0.3333333333333333,0.19999999999999998,0,0,0.06666666666666667
1,3,0.4444444444444444,0,0.4444444444444444,0,0.14814814814814814,0.0,1.0,0.0,0.3333333333333333,0,0.6153846153846153,0,0.2051282051282051
1,4,0.16666666666666666,0.16666666666666666,0,0,0.05555555555555555,1.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0,0,0.09523809523809523
1,5,0.4444444444444444,0,0,0.4444444444444444,0.14814814814814814,0.0,0.0,1.0,0.3333333333333333,0,0,0.6153846153846153,0.2051282051282051
1,6,0.2222222222222222,0.2222222222222222,0,0,0.07407407407407407,1.0,0.0,0.0,0.3333333333333333,0.3636363636363636,0,0,0.1212121212121212
1,7,0.4444444444444444,0,0,0.4444444444444444,0.14814814814814814,0.0,0.0,1.0,0.3333333333333333,0,0,0.6153846153846153,0.2051282051282051
1,8,0.3888888888888889,0,0.3888888888888889,0,0.12962962962962962,0.0,1.0,0.0,0.3333333333333333,0,0.56,0,0.18666666666666668
1,9,0.29411764705882354,0,0.29411764705882354,0,0.09803921568627451,0.0,1.0,0.0,0.3333333333333333,0,0.45454545454545453,0,0.15151515151515152
1,10,0.625,0.625,0,0,0.20833333333333334,1.0,0.0,0.0,0.3333333333333333,0.7692307692307693,0,0,0.25641025641025644
