cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.631578947368421,1.0,0.46153846153846156,1.0,0.8205128205128206,1.0,1.0,0.2222222222222222,0.7407407407407408,1.0,0.631578947368421,0.3636363636363636,0.6650717703349281
1,2,0.8333333333333334,0.7,1.0,1.0,0.9,1.0,0.5714285714285714,1.0,0.8571428571428571,0.8235294117647058,0.7272727272727273,1.0,0.8502673796791443
1,3,0.9444444444444444,1.0,0.8571428571428571,1.0,0.9523809523809524,1.0,1.0,0.8,0.9333333333333332,1.0,0.923076923076923,0.888888888888889,0.9373219373219372
1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,6,0.9444444444444444,1.0,0.875,1.0,0.9583333333333334,1.0,1.0,0.8,0.9333333333333332,1.0,0.9333333333333333,0.888888888888889,0.9407407407407408
1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,10,0.9375,1.0,1.0,0.75,0.9166666666666666,1.0,0.8571428571428571,1.0,0.9523809523809524,1.0,0.923076923076923,0.8571428571428571,0.9267399267399267
