cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,4,0.8888888888888888,0.6666666666666666,1.0,0.8,0.8222222222222223,1.0,0.8333333333333334,1.0,0.9444444444444445,0.8,0.9090909090909091,0.888888888888889,0.865993265993266
1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,6,0.9444444444444444,1.0,1.0,0.8333333333333334,0.9444444444444445,1.0,0.9,1.0,0.9666666666666667,1.0,0.9473684210526316,0.9090909090909091,0.9521531100478469
1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8,0.9444444444444444,1.0,0.8333333333333334,1.0,0.9444444444444445,1.0,1.0,0.8571428571428571,0.9523809523809524,1.0,0.9090909090909091,0.923076923076923,0.9440559440559441
1,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
