cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8333333333333334,0.8421052631578947,0.8235294117647058,0.8328173374613003,0.8421052631578947,0.8235294117647058,0.8328173374613003,0.8421052631578947,0.8235294117647058,0.8328173374613003
1,2,0.9166666666666666,0.896551724137931,1.0,0.9482758620689655,1.0,0.7,0.85,0.9454545454545454,0.8235294117647058,0.8844919786096257
1,3,0.9166666666666666,0.875,1.0,0.9375,1.0,0.8,0.9,0.9333333333333333,0.888888888888889,0.9111111111111112
1,4,0.8055555555555556,0.7878787878787878,1.0,0.8939393939393939,1.0,0.3,0.65,0.8813559322033898,0.4615384615384615,0.6714471968709257
1,5,0.8888888888888888,0.9,0.875,0.8875,0.9,0.875,0.8875,0.9,0.875,0.8875
1,6,0.8857142857142857,0.8695652173913043,0.9166666666666666,0.8931159420289855,0.9523809523809523,0.7857142857142857,0.8690476190476191,0.909090909090909,0.8461538461538461,0.8776223776223775
1,7,0.9117647058823529,0.92,0.8888888888888888,0.9044444444444444,0.9583333333333334,0.8,0.8791666666666667,0.9387755102040817,0.8421052631578948,0.8904403866809882
1,8,0.8235294117647058,0.782608695652174,0.9090909090909091,0.8458498023715415,0.9473684210526315,0.6666666666666666,0.8070175438596491,0.8571428571428571,0.7692307692307692,0.8131868131868132
1,9,0.8529411764705882,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.9259259259259259,0.5714285714285714,0.7486772486772486,0.9090909090909091,0.6153846153846153,0.7622377622377622
1,10,0.8823529411764706,0.9090909090909091,0.8333333333333334,0.8712121212121212,0.9090909090909091,0.8333333333333334,0.8712121212121212,0.9090909090909091,0.8333333333333334,0.8712121212121212
