cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.9444444444444444,0.9,1.0,0.95,1.0,0.8888888888888888,0.9444444444444444,0.9473684210526316,0.9411764705882353,0.9442724458204335
1,2,0.7777777777777778,0.8461538461538461,0.6,0.7230769230769231,0.8461538461538461,0.6,0.7230769230769231,0.8461538461538461,0.6,0.7230769230769231
1,3,0.8333333333333334,0.8076923076923077,0.9,0.8538461538461539,0.9545454545454546,0.6428571428571429,0.7987012987012987,0.875,0.75,0.8125
1,4,0.8888888888888888,0.9285714285714286,0.75,0.8392857142857143,0.9285714285714286,0.75,0.8392857142857143,0.9285714285714286,0.75,0.8392857142857143
1,5,0.9444444444444444,1.0,0.8571428571428571,0.9285714285714286,0.9166666666666666,1.0,0.9583333333333333,0.9565217391304348,0.923076923076923,0.939799331103679
1,6,0.8857142857142857,0.8518518518518519,1.0,0.9259259259259259,1.0,0.6666666666666666,0.8333333333333333,0.92,0.8,0.8600000000000001
1,7,0.8823529411764706,0.9090909090909091,0.8333333333333334,0.8712121212121212,0.9090909090909091,0.8333333333333334,0.8712121212121212,0.9090909090909091,0.8333333333333334,0.8712121212121212
1,8,0.9411764705882353,0.9166666666666666,1.0,0.9583333333333333,1.0,0.8333333333333334,0.9166666666666667,0.9565217391304348,0.9090909090909091,0.9328063241106719
1,9,0.8529411764705882,0.8095238095238095,0.9230769230769231,0.8663003663003663,0.9444444444444444,0.75,0.8472222222222222,0.8717948717948718,0.8275862068965517,0.8496905393457117
1,10,0.8823529411764706,0.875,0.9,0.8875,0.9545454545454546,0.75,0.8522727272727273,0.9130434782608695,0.8181818181818182,0.8656126482213439
