cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8333333333333334,0.8518518518518519,0.7777777777777778,0.8148148148148149,0.92,0.6363636363636364,0.7781818181818182,0.8846153846153846,0.7000000000000001,0.7923076923076924
1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,3,0.9166666666666666,0.92,0.9090909090909091,0.9145454545454546,0.9583333333333334,0.8333333333333334,0.8958333333333334,0.9387755102040817,0.8695652173913043,0.904170363797693
1,4,0.8055555555555556,0.7857142857142857,0.875,0.8303571428571428,0.9565217391304348,0.5384615384615384,0.7474916387959867,0.8627450980392156,0.6666666666666667,0.7647058823529411
1,5,0.8888888888888888,0.875,0.9166666666666666,0.8958333333333333,0.9545454545454546,0.7857142857142857,0.8701298701298701,0.9130434782608695,0.8461538461538461,0.8795986622073578
1,6,0.9142857142857143,0.9166666666666666,0.9090909090909091,0.9128787878787878,0.9565217391304348,0.8333333333333334,0.894927536231884,0.9361702127659574,0.8695652173913043,0.9028677150786308
1,7,0.8529411764705882,0.8333333333333334,1.0,0.9166666666666667,1.0,0.4444444444444444,0.7222222222222222,0.9090909090909091,0.6153846153846153,0.7622377622377622
1,8,0.7352941176470589,0.6363636363636364,0.9166666666666666,0.7765151515151515,0.9333333333333333,0.5789473684210527,0.756140350877193,0.7567567567567568,0.7096774193548387,0.7332170880557978
1,9,0.8529411764705882,0.7727272727272727,1.0,0.8863636363636364,1.0,0.7058823529411765,0.8529411764705883,0.8717948717948718,0.8275862068965517,0.8496905393457117
1,10,0.7941176470588235,0.84,0.6666666666666666,0.7533333333333333,0.875,0.6,0.7375,0.8571428571428572,0.631578947368421,0.7443609022556391
