cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.21052631578947367,0,0.21052631578947367,0,0.07017543859649122,0.0,1.0,0.0,0.3333333333333333,0,0.34782608695652173,0,0.11594202898550725
1,2,0.3888888888888889,0,0.3888888888888889,0,0.12962962962962962,0.0,1.0,0.0,0.3333333333333333,0,0.56,0,0.18666666666666668
1,3,0.5,0,0.5,0,0.16666666666666666,0.0,1.0,0.0,0.3333333333333333,0,0.6666666666666666,0,0.2222222222222222
1,4,0.3888888888888889,0,0.3888888888888889,0,0.12962962962962962,0.0,1.0,0.0,0.3333333333333333,0,0.56,0,0.18666666666666668
1,5,0.3888888888888889,0,0.3888888888888889,0,0.12962962962962962,0.0,1.0,0.0,0.3333333333333333,0,0.56,0,0.18666666666666668
1,6,0.3888888888888889,0,0.3888888888888889,0,0.12962962962962962,0.0,1.0,0.0,0.3333333333333333,0,0.56,0,0.18666666666666668
1,7,0.3888888888888889,0,0.3888888888888889,0,0.12962962962962962,0.0,1.0,0.0,0.3333333333333333,0,0.56,0,0.18666666666666668
1,8,0.6666666666666666,0,0.6666666666666666,0,0.2222222222222222,0,1.0,0.0,0.3333333333333333,0,0.8,0,0.26666666666666666
1,9,0.4117647058823529,0,0.4117647058823529,0,0.1372549019607843,0.0,1.0,0,0.3333333333333333,0,0.5833333333333334,0,0.19444444444444445
1,10,0.5,0,0,0.5,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,0,0,0.6666666666666666,0.2222222222222222
