cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.8421052631578947,1.0,0.7272727272727273,0,0.5757575757575758,1.0,1.0,0.0,0.6666666666666666,1.0,0.8421052631578948,0,0.6140350877192983
1,2,0.8333333333333334,0.8888888888888888,0.7777777777777778,0,0.5555555555555555,1.0,0.875,0.0,0.625,0.9411764705882353,0.823529411764706,0,0.5882352941176471
1,3,0.8333333333333334,1.0,0.75,0,0.5833333333333334,1.0,1.0,0.0,0.6666666666666666,1.0,0.8571428571428571,0,0.6190476190476191
1,4,0.7777777777777778,1.0,0.6923076923076923,0,0.5641025641025641,1.0,1.0,0.0,0.6666666666666666,1.0,0.8181818181818181,0,0.6060606060606061
1,5,0.7777777777777778,0.875,0.7,0,0.525,1.0,0.875,0.0,0.625,0.9333333333333333,0.7777777777777777,0,0.5703703703703703
1,6,0.7222222222222222,1.0,0,0.6428571428571429,0.5476190476190476,0.8,0.0,1.0,0.6,0.888888888888889,0,0.782608695652174,0.5571658615136876
1,7,0.7777777777777778,1.0,0,0.6363636363636364,0.5454545454545454,1.0,0.0,1.0,0.6666666666666666,1.0,0,0.7777777777777778,0.5925925925925926
1,8,0.5555555555555556,1.0,0,0.42857142857142855,0.4761904761904762,1.0,0.0,1.0,0.6666666666666666,1.0,0,0.6,0.5333333333333333
1,9,0.7647058823529411,1.0,0,0.6666666666666666,0.5555555555555555,1.0,0.0,1.0,0.6666666666666666,1.0,0,0.8,0.6
1,10,0.375,0.8,0,0.18181818181818182,0.3272727272727273,1.0,0.0,0.6666666666666666,0.5555555555555555,0.888888888888889,0,0.28571428571428575,0.39153439153439157
