cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.47368421052631576,1.0,0,0.2857142857142857,0.42857142857142855,1.0,0.0,1.0,0.6666666666666666,1.0,0,0.4444444444444445,0.48148148148148145
1,2,0.5555555555555556,1.0,0,0.2727272727272727,0.42424242424242425,1.0,0.0,1.0,0.6666666666666666,1.0,0,0.42857142857142855,0.4761904761904762
1,3,0.7777777777777778,1.0,0.5555555555555556,0,0.5185185185185185,0.9,1.0,0.0,0.6333333333333333,0.9473684210526316,0.7142857142857143,0,0.5538847117794486
1,4,0.5,1.0,0.4,0,0.4666666666666666,1.0,1.0,0.0,0.6666666666666666,1.0,0.5714285714285715,0,0.5238095238095238
1,5,0.5555555555555556,1.0,0.3333333333333333,0,0.4444444444444444,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0,0.5
1,6,0.6111111111111112,1.0,0,0.36363636363636365,0.4545454545454546,1.0,0.0,1.0,0.6666666666666666,1.0,0,0.5333333333333333,0.5111111111111111
1,7,0.4444444444444444,1.0,0,0.16666666666666666,0.3888888888888889,1.0,0.0,1.0,0.6666666666666666,1.0,0,0.2857142857142857,0.42857142857142855
1,8,0.6111111111111112,1.0,0.46153846153846156,0,0.4871794871794872,1.0,1.0,0.0,0.6666666666666666,1.0,0.631578947368421,0,0.543859649122807
1,9,0.35294117647058826,0.75,0,0.23076923076923078,0.3269230769230769,1.0,0.0,1.0,0.6666666666666666,0.8571428571428571,0,0.375,0.41071428571428575
1,10,0.6875,1.0,0,0.5,0.5,0.8571428571428571,0.0,1.0,0.6190476190476191,0.923076923076923,0,0.6666666666666666,0.5299145299145299
