cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.8116883116883117,0.8695652173913043,0.7692307692307692,0.8193979933110367
1,2,0.9166666666666666,0.8636363636363636,1.0,0.9318181818181819,1.0,0.8235294117647058,0.9117647058823529,0.9268292682926829,0.9032258064516129,0.9150275373721479
1,3,0.9444444444444444,0.9090909090909091,1.0,0.9545454545454546,1.0,0.875,0.9375,0.9523809523809523,0.9333333333333333,0.9428571428571428
1,4,0.8888888888888888,0.8571428571428571,1.0,0.9285714285714286,1.0,0.6666666666666666,0.8333333333333333,0.923076923076923,0.8,0.8615384615384616
1,5,0.8055555555555556,0.75,1.0,0.875,1.0,0.5333333333333333,0.7666666666666666,0.8571428571428571,0.6956521739130436,0.7763975155279503
1,6,0.9142857142857143,0.9615384615384616,0.7777777777777778,0.8696581196581197,0.9259259259259259,0.875,0.900462962962963,0.9433962264150944,0.823529411764706,0.8834628190899001
1,7,0.8235294117647058,0.8095238095238095,0.8461538461538461,0.8278388278388278,0.8947368421052632,0.7333333333333333,0.8140350877192982,0.8500000000000001,0.7857142857142856,0.8178571428571428
1,8,0.9117647058823529,0.8846153846153846,1.0,0.9423076923076923,1.0,0.7272727272727273,0.8636363636363636,0.9387755102040816,0.8421052631578948,0.8904403866809882
1,9,0.9411764705882353,0.9310344827586207,1.0,0.9655172413793103,1.0,0.7142857142857143,0.8571428571428572,0.9642857142857143,0.8333333333333333,0.8988095238095237
1,10,0.8823529411764706,0.9130434782608695,0.8181818181818182,0.8656126482213439,0.9130434782608695,0.8181818181818182,0.8656126482213439,0.9130434782608695,0.8181818181818182,0.8656126482213439
