cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.9166666666666666,0.8846153846153846,1.0,0.9423076923076923,1.0,0.7692307692307693,0.8846153846153846,0.9387755102040816,0.8695652173913044,0.904170363797693
1,2,0.7222222222222222,0.7096774193548387,0.8,0.7548387096774194,0.9565217391304348,0.3076923076923077,0.6321070234113713,0.8148148148148149,0.4444444444444444,0.6296296296296297
1,3,0.8333333333333334,0.7692307692307693,1.0,0.8846153846153846,1.0,0.625,0.8125,0.8695652173913044,0.7692307692307693,0.8193979933110369
1,4,0.9444444444444444,0.92,1.0,0.96,1.0,0.8461538461538461,0.9230769230769231,0.9583333333333334,0.9166666666666666,0.9375
1,5,0.8333333333333334,0.8181818181818182,0.8571428571428571,0.8376623376623377,0.9,0.75,0.825,0.8571428571428572,0.7999999999999999,0.8285714285714285
1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,7,0.8823529411764706,0.875,0.9,0.8875,0.9545454545454546,0.75,0.8522727272727273,0.9130434782608695,0.8181818181818182,0.8656126482213439
1,8,0.9117647058823529,0.9523809523809523,0.8461538461538461,0.8992673992673992,0.9090909090909091,0.9166666666666666,0.9128787878787878,0.9302325581395349,0.8799999999999999,0.9051162790697673
1,9,0.9117647058823529,0.8888888888888888,1.0,0.9444444444444444,1.0,0.7,0.85,0.9411764705882353,0.8235294117647058,0.8823529411764706
1,10,0.7647058823529411,0.8076923076923077,0.625,0.7163461538461539,0.875,0.5,0.6875,0.8400000000000001,0.5555555555555556,0.6977777777777778
