cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.42857142857142855,0.42857142857142855,0,0.21428571428571427,1.0,0.0,0.5,0.6,0,0.3
1,2,0.7012987012987013,0,0.7012987012987013,0.35064935064935066,0.0,1.0,0.5,0,0.8244274809160306,0.4122137404580153
1,3,0.4155844155844156,0.4155844155844156,0,0.2077922077922078,1.0,0.0,0.5,0.5871559633027523,0,0.29357798165137616
1,4,0.37662337662337664,0.37662337662337664,0,0.18831168831168832,1.0,0.0,0.5,0.5471698113207547,0,0.27358490566037735
1,5,0.6493506493506493,0,0.6493506493506493,0.3246753246753247,0.0,1.0,0.5,0,0.7874015748031497,0.3937007874015748
1,6,0.6883116883116883,0,0.6883116883116883,0.34415584415584416,0.0,1.0,0.5,0,0.8153846153846155,0.40769230769230774
1,7,0.38961038961038963,0.38961038961038963,0,0.19480519480519481,1.0,0.0,0.5,0.5607476635514019,0,0.28037383177570097
1,8,0.7662337662337663,0,0.7662337662337663,0.38311688311688313,0.0,1.0,0.5,0,0.8676470588235293,0.43382352941176466
1,9,0.3815789473684211,0.3815789473684211,0,0.19078947368421054,1.0,0.0,0.5,0.5523809523809524,0,0.2761904761904762
1,10,0.6973684210526315,0,0.6973684210526315,0.34868421052631576,0.0,1.0,0.5,0,0.8217054263565892,0.4108527131782946
