cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.6753246753246753,1.0,0.6527777777777778,0.8263888888888888,0.16666666666666666,1.0,0.5833333333333334,0.2857142857142857,0.7899159663865547,0.5378151260504203
1,2,0.7402597402597403,0.7692307692307693,0.734375,0.7518028846153846,0.37037037037037035,0.94,0.6551851851851851,0.5,0.8245614035087719,0.6622807017543859
1,3,0.6363636363636364,0.42857142857142855,0.6571428571428571,0.5428571428571428,0.1111111111111111,0.92,0.5155555555555555,0.17647058823529413,0.7666666666666667,0.47156862745098044
1,4,0.33766233766233766,0.33766233766233766,0,0.16883116883116883,1.0,0.0,0.5,0.5048543689320388,0,0.2524271844660194
1,5,0.6103896103896104,1.0,0.6052631578947368,0.8026315789473684,0.03225806451612903,1.0,0.5161290322580645,0.0625,0.7540983606557378,0.4082991803278689
1,6,0.35064935064935066,0.35064935064935066,0,0.17532467532467533,1.0,0.0,0.5,0.5192307692307693,0,0.25961538461538464
1,7,0.7272727272727273,0.8,0.7222222222222222,0.7611111111111111,0.16666666666666666,0.9811320754716981,0.5738993710691824,0.27586206896551724,0.8320000000000001,0.5539310344827586
1,8,0.3116883116883117,0.3116883116883117,0,0.15584415584415584,1.0,0.0,0.5,0.4752475247524752,0,0.2376237623762376
1,9,0.34210526315789475,0.34210526315789475,0,0.17105263157894737,1.0,0.0,0.5,0.5098039215686275,0,0.25490196078431376
1,10,0.75,0.7058823529411765,0.7627118644067796,0.734297108673978,0.46153846153846156,0.9,0.6807692307692308,0.558139534883721,0.8256880733944953,0.6919138041391082
