cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.6842105263157895,1.0,0.5,0,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0,0.5555555555555555
1,2,0.8333333333333334,1.0,0.7857142857142857,0,0.5952380952380952,1.0,1.0,0.0,0.6666666666666666,1.0,0.88,0,0.6266666666666666
1,3,0.3888888888888889,0.75,0,0.2857142857142857,0.3452380952380952,1.0,0.0,0.8,0.6,0.8571428571428571,0,0.4210526315789473,0.4260651629072681
1,4,0.7777777777777778,1.0,0.6363636363636364,0,0.5454545454545454,1.0,1.0,0.0,0.6666666666666666,1.0,0.7777777777777778,0,0.5925925925925926
1,5,0.6111111111111112,1.0,0.4166666666666667,0,0.47222222222222227,1.0,1.0,0.0,0.6666666666666666,1.0,0.5882352941176471,0,0.5294117647058824
1,6,0.7222222222222222,0.8333333333333334,0.6666666666666666,0,0.5,1.0,0.8888888888888888,0.0,0.6296296296296297,0.9090909090909091,0.761904761904762,0,0.556998556998557
1,7,0.6111111111111112,0.8,0.375,0,0.39166666666666666,1.0,0.6,0.0,0.5333333333333333,0.888888888888889,0.4615384615384615,0,0.4501424501424502
1,8,0.7222222222222222,1.0,0.5454545454545454,0,0.5151515151515151,1.0,1.0,0.0,0.6666666666666666,1.0,0.7058823529411764,0,0.5686274509803921
1,9,0.8235294117647058,1.0,0.75,0,0.5833333333333334,0.8333333333333334,1.0,0.0,0.6111111111111112,0.9090909090909091,0.8571428571428571,0,0.5887445887445887
1,10,0.5625,1.0,0.3,0,0.43333333333333335,1.0,1.0,0.0,0.6666666666666666,1.0,0.4615384615384615,0,0.48717948717948717
