cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.6111111111111112,0.6111111111111112,0,0.3055555555555556,1.0,0.0,0.5,0.7586206896551725,0,0.37931034482758624
1,2,0.3055555555555556,0,0.3055555555555556,0.1527777777777778,0.0,1.0,0.5,0,0.46808510638297873,0.23404255319148937
1,3,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,1.0,0.0,0.5,0.8,0,0.4
1,4,0.6111111111111112,0.6111111111111112,0,0.3055555555555556,1.0,0.0,0.5,0.7586206896551725,0,0.37931034482758624
1,5,0.5833333333333334,0.5833333333333334,0,0.2916666666666667,1.0,0.0,0.5,0.7368421052631579,0,0.3684210526315789
1,6,0.2571428571428571,0,0.2571428571428571,0.12857142857142856,0.0,1.0,0.5,0,0.40909090909090906,0.20454545454545453
1,7,0.29411764705882354,0,0.29411764705882354,0.14705882352941177,0.0,1.0,0.5,0,0.45454545454545453,0.22727272727272727
1,8,0.6470588235294118,0.6470588235294118,0,0.3235294117647059,1.0,0.0,0.5,0.7857142857142858,0,0.3928571428571429
1,9,0.6470588235294118,0.6470588235294118,0,0.3235294117647059,1.0,0.0,0.5,0.7857142857142858,0,0.3928571428571429
1,10,0.5,0.5,0,0.25,1.0,0.0,0.5,0.6666666666666666,0,0.3333333333333333
