cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8611111111111112,0.9047619047619048,0.8,0.8523809523809525,0.8636363636363636,0.8571428571428571,0.8603896103896104,0.8837209302325582,0.8275862068965518,0.855653568564555
1,2,0.8611111111111112,0.8076923076923077,1.0,0.9038461538461539,1.0,0.6666666666666666,0.8333333333333333,0.8936170212765957,0.8,0.8468085106382979
1,3,0.8888888888888888,0.8928571428571429,0.875,0.8839285714285714,0.9615384615384616,0.7,0.8307692307692307,0.9259259259259259,0.7777777777777777,0.8518518518518519
1,4,0.9166666666666666,0.9565217391304348,0.8461538461538461,0.9013377926421404,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9361702127659574,0.8799999999999999,0.9080851063829787
1,5,0.8333333333333334,0.8846153846153846,0.7,0.7923076923076923,0.8846153846153846,0.7,0.7923076923076923,0.8846153846153846,0.7,0.7923076923076923
1,6,0.8857142857142857,0.9130434782608695,0.8333333333333334,0.8731884057971014,0.9130434782608695,0.8333333333333334,0.8731884057971014,0.9130434782608695,0.8333333333333334,0.8731884057971014
1,7,0.9117647058823529,0.8636363636363636,1.0,0.9318181818181819,1.0,0.8,0.9,0.9268292682926829,0.888888888888889,0.9078590785907859
1,8,0.8529411764705882,0.84,0.8888888888888888,0.8644444444444443,0.9545454545454546,0.6666666666666666,0.8106060606060606,0.8936170212765958,0.761904761904762,0.8277608915906789
1,9,0.9117647058823529,0.8636363636363636,1.0,0.9318181818181819,1.0,0.8,0.9,0.9268292682926829,0.888888888888889,0.9078590785907859
1,10,0.8529411764705882,0.8214285714285714,1.0,0.9107142857142857,1.0,0.5454545454545454,0.7727272727272727,0.9019607843137255,0.7058823529411764,0.803921568627451
