cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8611111111111112,0.8518518518518519,0.8888888888888888,0.8703703703703703,0.9583333333333334,0.6666666666666666,0.8125,0.9019607843137256,0.761904761904762,0.8319327731092439
1,2,0.9722222222222222,0.9565217391304348,1.0,0.9782608695652174,1.0,0.9285714285714286,0.9642857142857143,0.9777777777777777,0.962962962962963,0.9703703703703703
1,3,0.8333333333333334,0.7692307692307693,1.0,0.8846153846153846,1.0,0.625,0.8125,0.8695652173913044,0.7692307692307693,0.8193979933110369
1,4,0.8611111111111112,0.8461538461538461,0.9,0.8730769230769231,0.9565217391304348,0.6923076923076923,0.8244147157190636,0.8979591836734695,0.7826086956521738,0.8402839396628217
1,5,0.8611111111111112,0.8461538461538461,0.9,0.8730769230769231,0.9565217391304348,0.6923076923076923,0.8244147157190636,0.8979591836734695,0.7826086956521738,0.8402839396628217
1,6,0.9714285714285714,0.96,1.0,0.98,1.0,0.9090909090909091,0.9545454545454546,0.9795918367346939,0.9523809523809523,0.9659863945578231
1,7,0.8823529411764706,0.8461538461538461,1.0,0.9230769230769231,1.0,0.6666666666666666,0.8333333333333333,0.9166666666666666,0.8,0.8583333333333334
1,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,9,0.7058823529411765,0.68,0.7777777777777778,0.7288888888888889,0.8947368421052632,0.4666666666666667,0.6807017543859649,0.7727272727272727,0.5833333333333334,0.678030303030303
1,10,0.8823529411764706,0.8620689655172413,1.0,0.9310344827586207,1.0,0.5555555555555556,0.7777777777777778,0.9259259259259259,0.7142857142857143,0.8201058201058201
