cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.5064935064935064,0,0.5064935064935064,0.2532467532467532,0.0,1.0,0.5,0,0.6724137931034482,0.3362068965517241
1,2,0.36363636363636365,0.36363636363636365,0,0.18181818181818182,1.0,0.0,0.5,0.5333333333333333,0,0.26666666666666666
1,3,0.7272727272727273,0,0.7272727272727273,0.36363636363636365,0.0,1.0,0.5,0,0.8421052631578948,0.4210526315789474
1,4,0.35064935064935066,0.35064935064935066,0,0.17532467532467533,1.0,0.0,0.5,0.5192307692307693,0,0.25961538461538464
1,5,0.7012987012987013,0,0.7012987012987013,0.35064935064935066,0.0,1.0,0.5,0,0.8244274809160306,0.4122137404580153
1,6,0.4155844155844156,0.4155844155844156,0,0.2077922077922078,1.0,0.0,0.5,0.5871559633027523,0,0.29357798165137616
1,7,0.35064935064935066,0.35064935064935066,0,0.17532467532467533,1.0,0.0,0.5,0.5192307692307693,0,0.25961538461538464
1,8,0.6753246753246753,0,0.6753246753246753,0.33766233766233766,0.0,1.0,0.5,0,0.8062015503875969,0.40310077519379844
1,9,0.75,0,0.75,0.375,0.0,1.0,0.5,0,0.8571428571428571,0.42857142857142855
1,10,0.3684210526315789,0.3684210526315789,0,0.18421052631578946,1.0,0.0,0.5,0.5384615384615384,0,0.2692307692307692
