cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.6666666666666666,0.6470588235294118,1.0,0.8235294117647058,1.0,0.14285714285714285,0.5714285714285714,0.7857142857142858,0.25,0.5178571428571429
1,2,0.8611111111111112,0.8461538461538461,0.9,0.8730769230769231,0.9565217391304348,0.6923076923076923,0.8244147157190636,0.8979591836734695,0.7826086956521738,0.8402839396628217
1,3,0.6944444444444444,0.6944444444444444,0,0.3472222222222222,1.0,0.0,0.5,0.819672131147541,0,0.4098360655737705
1,4,0.9166666666666666,0.8695652173913043,1.0,0.9347826086956521,1.0,0.8125,0.90625,0.9302325581395349,0.896551724137931,0.9133921411387329
1,5,0.8888888888888888,0.8666666666666667,1.0,0.9333333333333333,1.0,0.6,0.8,0.9285714285714286,0.7499999999999999,0.8392857142857142
1,6,0.8571428571428571,0.8260869565217391,0.9166666666666666,0.8713768115942029,0.95,0.7333333333333333,0.8416666666666666,0.8837209302325583,0.8148148148148148,0.8492678725236865
1,7,0.8529411764705882,0.896551724137931,0.6,0.7482758620689656,0.9285714285714286,0.5,0.7142857142857143,0.912280701754386,0.5454545454545454,0.7288676236044658
1,8,0.9117647058823529,0.88,1.0,0.94,1.0,0.75,0.875,0.9361702127659575,0.8571428571428571,0.8966565349544073
1,9,0.8235294117647058,0.8148148148148148,0.8571428571428571,0.8359788359788359,0.9565217391304348,0.5454545454545454,0.7509881422924901,0.8800000000000001,0.6666666666666665,0.7733333333333333
1,10,0.20588235294117646,0.07692307692307693,0.2857142857142857,0.1813186813186813,0.0625,0.3333333333333333,0.19791666666666666,0.06896551724137931,0.30769230769230765,0.18832891246684347
