cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.9473684210526315,0.8,1.0,1.0,0.9333333333333332,1.0,0.875,1.0,0.9583333333333334,0.888888888888889,0.9333333333333333,1.0,0.9407407407407408
1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,3,0.9444444444444444,0.8571428571428571,1.0,1.0,0.9523809523809524,1.0,1.0,0.5,0.8333333333333334,0.923076923076923,1.0,0.6666666666666666,0.8632478632478632
1,4,0.9444444444444444,1.0,1.0,0.8333333333333334,0.9444444444444445,1.0,0.8571428571428571,1.0,0.9523809523809524,1.0,0.923076923076923,0.9090909090909091,0.9440559440559441
1,5,0.8333333333333334,0.8571428571428571,0.6666666666666666,1.0,0.8412698412698413,0.75,0.8,1.0,0.85,0.7999999999999999,0.7272727272727272,1.0,0.8424242424242424
1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,9,0.9411764705882353,0.8,1.0,1.0,0.9333333333333332,1.0,0.8888888888888888,1.0,0.9629629629629629,0.888888888888889,0.9411764705882353,1.0,0.9433551198257081
1,10,0.9375,1.0,0.8571428571428571,1.0,0.9523809523809524,1.0,1.0,0.8333333333333334,0.9444444444444445,1.0,0.923076923076923,0.9090909090909091,0.9440559440559441
