cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.9166666666666666,0.92,0.9090909090909091,0.9145454545454546,0.9583333333333334,0.8333333333333334,0.8958333333333334,0.9387755102040817,0.8695652173913043,0.904170363797693
1,2,0.8888888888888888,0.8928571428571429,0.875,0.8839285714285714,0.9615384615384616,0.7,0.8307692307692307,0.9259259259259259,0.7777777777777777,0.8518518518518519
1,3,0.8611111111111112,0.8695652173913043,0.8461538461538461,0.8578595317725752,0.9090909090909091,0.7857142857142857,0.8474025974025974,0.888888888888889,0.8148148148148148,0.8518518518518519
1,4,0.8055555555555556,0.75,1.0,0.875,1.0,0.5333333333333333,0.7666666666666666,0.8571428571428571,0.6956521739130436,0.7763975155279503
1,5,0.9166666666666666,0.8846153846153846,1.0,0.9423076923076923,1.0,0.7692307692307693,0.8846153846153846,0.9387755102040816,0.8695652173913044,0.904170363797693
1,6,0.8,0.7142857142857143,0.9285714285714286,0.8214285714285714,0.9375,0.6842105263157895,0.8108552631578947,0.8108108108108109,0.7878787878787878,0.7993447993447993
1,7,0.8235294117647058,0.7692307692307693,1.0,0.8846153846153846,1.0,0.5714285714285714,0.7857142857142857,0.8695652173913044,0.7272727272727273,0.7984189723320159
1,8,0.9117647058823529,0.9,1.0,0.95,1.0,0.5714285714285714,0.7857142857142857,0.9473684210526316,0.7272727272727273,0.8373205741626795
1,9,0.8823529411764706,0.8695652173913043,0.9090909090909091,0.8893280632411067,0.9523809523809523,0.7692307692307693,0.8608058608058609,0.909090909090909,0.8333333333333333,0.8712121212121211
1,10,0.7941176470588235,0.8214285714285714,0.6666666666666666,0.7440476190476191,0.92,0.4444444444444444,0.6822222222222223,0.8679245283018867,0.5333333333333333,0.70062893081761
