cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.5324675324675324,0.4107142857142857,0.8571428571428571,0.6339285714285714,0.8846153846153846,0.35294117647058826,0.6187782805429864,0.5609756097560976,0.5,0.5304878048780488
1,2,0.7532467532467533,0.65,0.7894736842105263,0.7197368421052632,0.52,0.8653846153846154,0.6926923076923077,0.5777777777777778,0.8256880733944955,0.7017329255861366
1,3,0.6103896103896104,0,0.6103896103896104,0.3051948051948052,0.0,1.0,0.5,0,0.7580645161290321,0.37903225806451607
1,4,0.7792207792207793,0.7307692307692307,0.803921568627451,0.7673453996983408,0.6551724137931034,0.8541666666666666,0.7546695402298851,0.6909090909090909,0.8282828282828283,0.7595959595959596
1,5,0.7402597402597403,0.6666666666666666,0.8048780487804879,0.7357723577235773,0.75,0.7333333333333333,0.7416666666666667,0.7058823529411765,0.7674418604651163,0.7366621067031465
1,6,0.7922077922077922,0.7272727272727273,0.8181818181818182,0.7727272727272727,0.6153846153846154,0.8823529411764706,0.748868778280543,0.6666666666666667,0.8490566037735848,0.7578616352201257
1,7,0.6753246753246753,0,0.6753246753246753,0.33766233766233766,0.0,1.0,0.5,0,0.8062015503875969,0.40310077519379844
1,8,0.7532467532467533,0.5652173913043478,0.8333333333333334,0.6992753623188406,0.5909090909090909,0.8181818181818182,0.7045454545454546,0.5777777777777778,0.8256880733944955,0.7017329255861366
1,9,0.7368421052631579,0.6666666666666666,0.7755102040816326,0.7210884353741496,0.6206896551724138,0.8085106382978723,0.714600146735143,0.6428571428571429,0.7916666666666665,0.7172619047619047
1,10,0.8289473684210527,0.72,0.8823529411764706,0.8011764705882353,0.75,0.8653846153846154,0.8076923076923077,0.7346938775510204,0.8737864077669903,0.8042401426590053
