cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.3157894736842105,0,0.3157894736842105,0,0.10526315789473684,0.0,1.0,0.0,0.3333333333333333,0,0.4799999999999999,0,0.15999999999999998
1,2,0.3333333333333333,0,0.3333333333333333,0,0.1111111111111111,0.0,1.0,0.0,0.3333333333333333,0,0.5,0,0.16666666666666666
1,3,0.2222222222222222,0,0,0.2222222222222222,0.07407407407407407,0.0,0.0,1.0,0.3333333333333333,0,0,0.3636363636363636,0.1212121212121212
1,4,0.16666666666666666,0,0,0.16666666666666666,0.05555555555555555,0.0,0.0,1.0,0.3333333333333333,0,0,0.2857142857142857,0.09523809523809523
1,5,0.16666666666666666,0,0,0.16666666666666666,0.05555555555555555,0.0,0.0,1.0,0.3333333333333333,0,0,0.2857142857142857,0.09523809523809523
1,6,0.4444444444444444,0.4444444444444444,0,0,0.14814814814814814,1.0,0.0,0.0,0.3333333333333333,0.6153846153846153,0,0,0.2051282051282051
1,7,0.2222222222222222,0,0.2222222222222222,0,0.07407407407407407,0.0,1.0,0.0,0.3333333333333333,0,0.3636363636363636,0,0.1212121212121212
1,8,0.3888888888888889,0,0.3888888888888889,0,0.12962962962962962,0.0,1.0,0.0,0.3333333333333333,0,0.56,0,0.18666666666666668
1,9,0.29411764705882354,0,0.29411764705882354,0,0.09803921568627451,0.0,1.0,0.0,0.3333333333333333,0,0.45454545454545453,0,0.15151515151515152
1,10,0.1875,0,0,0.1875,0.0625,0.0,0.0,1.0,0.3333333333333333,0,0,0.3157894736842105,0.10526315789473684
