cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.21052631578947367,0,0,0.21052631578947367,0.07017543859649122,0.0,0.0,1.0,0.3333333333333333,0,0,0.34782608695652173,0.11594202898550725
1,2,0.2222222222222222,0.2222222222222222,0,0,0.07407407407407407,1.0,0.0,0.0,0.3333333333333333,0.3636363636363636,0,0,0.1212121212121212
1,3,0.4444444444444444,0,0.4444444444444444,0,0.14814814814814814,0.0,1.0,0.0,0.3333333333333333,0,0.6153846153846153,0,0.2051282051282051
1,4,0.2222222222222222,0,0,0.2222222222222222,0.07407407407407407,0.0,0.0,1.0,0.3333333333333333,0,0,0.3636363636363636,0.1212121212121212
1,5,0.5555555555555556,0,0.5555555555555556,0,0.1851851851851852,0.0,1.0,0.0,0.3333333333333333,0,0.7142857142857143,0,0.2380952380952381
1,6,0.16666666666666666,0.16666666666666666,0,0,0.05555555555555555,1.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0,0,0.09523809523809523
1,7,0.2222222222222222,0,0,0.2222222222222222,0.07407407407407407,0.0,0.0,1.0,0.3333333333333333,0,0,0.3636363636363636,0.1212121212121212
1,8,0.2222222222222222,0.2222222222222222,0,0,0.07407407407407407,1.0,0.0,0.0,0.3333333333333333,0.3636363636363636,0,0,0.1212121212121212
1,9,0.17647058823529413,0,0.17647058823529413,0,0.05882352941176471,0.0,1.0,0.0,0.3333333333333333,0,0.3,0,0.09999999999999999
1,10,0.1875,0,0,0.1875,0.0625,0.0,0.0,1.0,0.3333333333333333,0,0,0.3157894736842105,0.10526315789473684
