cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.5584415584415584,0,0.5584415584415584,0.2792207792207792,0.0,1.0,0.5,0,0.7166666666666666,0.3583333333333333
1,2,0.38961038961038963,0.38961038961038963,0,0.19480519480519481,1.0,0.0,0.5,0.5607476635514019,0,0.28037383177570097
1,3,0.35064935064935066,0.35064935064935066,0,0.17532467532467533,1.0,0.0,0.5,0.5192307692307693,0,0.25961538461538464
1,4,0.5064935064935064,0,0.5064935064935064,0.2532467532467532,0.0,1.0,0.5,0,0.6724137931034482,0.3362068965517241
1,5,0.6883116883116883,0,0.6883116883116883,0.34415584415584416,0.0,1.0,0.5,0,0.8153846153846155,0.40769230769230774
1,6,0.7142857142857143,0,0.7142857142857143,0.35714285714285715,0.0,1.0,0.5,0,0.8333333333333333,0.41666666666666663
1,7,0.7272727272727273,0,0.7272727272727273,0.36363636363636365,0.0,1.0,0.5,0,0.8421052631578948,0.4210526315789474
1,8,0.35064935064935066,0.35064935064935066,0,0.17532467532467533,1.0,0.0,0.5,0.5192307692307693,0,0.25961538461538464
1,9,0.6973684210526315,0,0.6973684210526315,0.34868421052631576,0.0,1.0,0.5,0,0.8217054263565892,0.4108527131782946
1,10,0.7105263157894737,0,0.7105263157894737,0.35526315789473684,0.0,1.0,0.5,0,0.8307692307692308,0.4153846153846154
