cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,2,0.9444444444444444,1.0,0.8333333333333334,1.0,0.9444444444444445,1.0,1.0,0.8,0.9333333333333332,1.0,0.9090909090909091,0.888888888888889,0.9326599326599326
1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,4,0.9444444444444444,1.0,1.0,0.8,0.9333333333333332,1.0,0.9,1.0,0.9666666666666667,1.0,0.9473684210526316,0.888888888888889,0.9454191033138403
1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,7,0.9444444444444444,0.875,1.0,1.0,0.9583333333333334,1.0,0.875,1.0,0.9583333333333334,0.9333333333333333,0.9333333333333333,1.0,0.9555555555555556
1,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
