cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,3,0.9444444444444444,0.9090909090909091,1.0,1.0,0.9696969696969697,1.0,0.75,1.0,0.9166666666666666,0.9523809523809523,0.8571428571428571,1.0,0.9365079365079364
1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,5,0.9444444444444444,1.0,1.0,0.5,0.8333333333333334,1.0,0.9,1.0,0.9666666666666667,1.0,0.9473684210526316,0.6666666666666666,0.8713450292397661
1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,10,0.875,1.0,0.8333333333333334,0.8,0.8777777777777779,1.0,0.8333333333333334,0.8,0.8777777777777779,1.0,0.8333333333333334,0.8000000000000002,0.8777777777777779
