cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.7894736842105263,0.8888888888888888,0.7,0,0.5296296296296296,1.0,0.875,0.0,0.625,0.9411764705882353,0.7777777777777777,0,0.5729847494553376
1,2,0.6666666666666666,0.7777777777777778,0.5555555555555556,0,0.4444444444444445,1.0,0.7142857142857143,0.0,0.5714285714285715,0.8750000000000001,0.6250000000000001,0,0.5000000000000001
1,3,0.6666666666666666,1.0,0.5384615384615384,0,0.5128205128205128,1.0,1.0,0.0,0.6666666666666666,1.0,0.7000000000000001,0,0.5666666666666668
1,4,0.6666666666666666,1.0,0.5,0,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0,0.5555555555555555
1,5,0.5555555555555556,0.7777777777777778,0.3333333333333333,0,0.3703703703703704,1.0,0.75,0.0,0.5833333333333334,0.8750000000000001,0.46153846153846156,0,0.44551282051282054
1,6,0.6666666666666666,0.75,0.6428571428571429,0,0.46428571428571425,1.0,0.9,0.0,0.6333333333333333,0.8571428571428571,0.75,0,0.5357142857142857
1,7,0.8333333333333334,0.8571428571428571,0.8181818181818182,0,0.5584415584415584,1.0,0.9,0.0,0.6333333333333333,0.923076923076923,0.8571428571428572,0,0.5934065934065934
1,8,0.7222222222222222,1.0,0.6153846153846154,0,0.5384615384615384,1.0,1.0,0.0,0.6666666666666666,1.0,0.761904761904762,0,0.5873015873015873
1,9,0.5882352941176471,1.0,0.4166666666666667,0,0.47222222222222227,1.0,1.0,0.0,0.6666666666666666,1.0,0.5882352941176471,0,0.5294117647058824
1,10,0.75,0.875,0.625,0,0.5,1.0,0.8333333333333334,0.0,0.6111111111111112,0.9333333333333333,0.7142857142857143,0,0.5492063492063491
