cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.7894736842105263,1.0,0.6,0,0.5333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.7499999999999999,0,0.5833333333333334
1,2,0.8888888888888888,1.0,0.7777777777777778,0,0.5925925925925926,1.0,1.0,0.0,0.6666666666666666,1.0,0.8750000000000001,0,0.625
1,3,0.6111111111111112,1.0,0.5,0,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0,0.5555555555555555
1,4,0.7222222222222222,1.0,0.5,0,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0,0.5555555555555555
1,5,0.6666666666666666,1.0,0.5714285714285714,0,0.5238095238095238,1.0,1.0,0.0,0.6666666666666666,1.0,0.7272727272727273,0,0.5757575757575758
1,6,0.6666666666666666,1.0,0.5,0,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0,0.5555555555555555
1,7,0.7222222222222222,1.0,0.5454545454545454,0,0.5151515151515151,1.0,1.0,0.0,0.6666666666666666,1.0,0.7058823529411764,0,0.5686274509803921
1,8,0.7777777777777778,1.0,0.7142857142857143,0,0.5714285714285715,1.0,1.0,0.0,0.6666666666666666,1.0,0.8333333333333333,0,0.611111111111111
1,9,0.47058823529411764,0.42857142857142855,0.5,0,0.30952380952380953,1.0,0.5555555555555556,0.0,0.5185185185185185,0.6,0.5263157894736842,0,0.37543859649122807
1,10,0.75,1.0,0.6363636363636364,0,0.5454545454545454,1.0,1.0,0.0,0.6666666666666666,1.0,0.7777777777777778,0,0.5925925925925926
