cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.5789473684210527,0.7777777777777778,0.4,0,0.3925925925925926,1.0,0.6666666666666666,0.0,0.5555555555555555,0.8750000000000001,0.5,0,0.4583333333333333
1,2,0.6666666666666666,0.8333333333333334,1.0,0.5,0.7777777777777778,1.0,0.25,1.0,0.75,0.9090909090909091,0.4,0.6666666666666666,0.6585858585858585
1,3,0.6111111111111112,0.8333333333333334,0.5,0.5,0.6111111111111112,1.0,0.5714285714285714,0.3333333333333333,0.6349206349206349,0.9090909090909091,0.5333333333333333,0.4,0.6141414141414141
1,4,0.5,0.8333333333333334,0.3333333333333333,0,0.3888888888888889,1.0,0.8,0.0,0.6,0.9090909090909091,0.47058823529411764,0,0.45989304812834225
1,5,0.7222222222222222,0.7777777777777778,1.0,0.5714285714285714,0.7830687830687829,1.0,0.3333333333333333,0.8,0.7111111111111111,0.8750000000000001,0.5,0.6666666666666666,0.6805555555555555
1,6,0.5555555555555556,0.5714285714285714,1.0,0.375,0.6488095238095238,1.0,0.2727272727272727,1.0,0.7575757575757575,0.7272727272727273,0.42857142857142855,0.5454545454545454,0.5670995670995671
1,7,0.6666666666666666,1.0,0.45454545454545453,0,0.48484848484848486,1.0,1.0,0.0,0.6666666666666666,1.0,0.625,0,0.5416666666666666
1,8,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.4,0.546031746031746,1.0,0.4,0.5,0.6333333333333333,0.7272727272727273,0.5,0.4444444444444445,0.5572390572390572
1,9,0.7647058823529411,0.7777777777777778,0.75,0.75,0.7592592592592592,1.0,0.5,0.75,0.75,0.8750000000000001,0.6,0.75,0.7416666666666667
1,10,0.6875,0.7272727272727273,1.0,0.3333333333333333,0.6868686868686869,1.0,0.2857142857142857,1.0,0.7619047619047619,0.8421052631578948,0.4444444444444445,0.5,0.5955165692007798
