cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.7792207792207793,0.8333333333333334,0.7547169811320755,0.7940251572327044,0.6060606060606061,0.9090909090909091,0.7575757575757576,0.7017543859649124,0.8247422680412373,0.7632483270030748
1,2,0.7792207792207793,0.6,0.8653846153846154,0.7326923076923078,0.6818181818181818,0.8181818181818182,0.75,0.6382978723404256,0.8411214953271028,0.7397096838337642
1,3,0.7662337662337663,0.8235294117647058,0.75,0.7867647058823529,0.4827586206896552,0.9375,0.7101293103448276,0.608695652173913,0.8333333333333334,0.7210144927536232
1,4,0.7662337662337663,0.8076923076923077,0.7450980392156863,0.776395173453997,0.6176470588235294,0.8837209302325582,0.7506839945280438,0.7,0.8085106382978724,0.7542553191489362
1,5,0.7922077922077922,0.64,0.8653846153846154,0.7526923076923078,0.6956521739130435,0.8333333333333334,0.7644927536231885,0.6666666666666666,0.8490566037735849,0.7578616352201257
1,6,0.7532467532467533,0.625,0.7868852459016393,0.7059426229508197,0.43478260869565216,0.8888888888888888,0.6618357487922705,0.5128205128205128,0.8347826086956522,0.6738015607580825
1,7,0.7792207792207793,0.8,0.7692307692307693,0.7846153846153847,0.625,0.8888888888888888,0.7569444444444444,0.7017543859649122,0.8247422680412372,0.7632483270030748
1,8,0.8051948051948052,0.7,0.8421052631578947,0.7710526315789473,0.6086956521739131,0.8888888888888888,0.748792270531401,0.6511627906976744,0.8648648648648649,0.7580138277812696
1,9,0.75,0.6842105263157895,0.7719298245614035,0.7280701754385965,0.5,0.88,0.69,0.5777777777777778,0.822429906542056,0.700103842159917
1,10,0.7105263157894737,0.5238095238095238,0.7818181818181819,0.6528138528138528,0.4782608695652174,0.8113207547169812,0.6447908121410992,0.5,0.7962962962962964,0.6481481481481481
