cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.8571428571428571,0.7,0.9122807017543859,0.8061403508771929,0.7368421052631579,0.896551724137931,0.8166969147005445,0.717948717948718,0.9043478260869565,0.8111482720178372
1,2,0.8181818181818182,0.7037037037037037,0.88,0.7918518518518518,0.76,0.8461538461538461,0.803076923076923,0.7307692307692308,0.8627450980392156,0.7967571644042233
1,3,0.6493506493506493,0.75,0.6140350877192983,0.6820175438596492,0.40540540540540543,0.875,0.6402027027027027,0.5263157894736842,0.7216494845360825,0.6239826370048833
1,4,0.7402597402597403,0.7333333333333333,0.7446808510638298,0.7390070921985815,0.6470588235294118,0.813953488372093,0.7305061559507524,0.6875,0.7777777777777778,0.7326388888888888
1,5,0.7532467532467533,0.7222222222222222,0.7627118644067796,0.7424670433145009,0.48148148148148145,0.9,0.6907407407407408,0.5777777777777777,0.8256880733944953,0.7017329255861365
1,6,0.7402597402597403,0.7142857142857143,0.7551020408163265,0.7346938775510203,0.625,0.8222222222222222,0.7236111111111111,0.6666666666666666,0.7872340425531914,0.726950354609929
1,7,0.8441558441558441,0.8,0.8596491228070176,0.8298245614035088,0.6666666666666666,0.9245283018867925,0.7955974842767295,0.7272727272727272,0.8909090909090909,0.8090909090909091
1,8,0.7012987012987013,0.45,0.7894736842105263,0.6197368421052631,0.42857142857142855,0.8035714285714286,0.6160714285714286,0.4390243902439024,0.7964601769911505,0.6177422836175264
1,9,0.7763157894736842,0.7647058823529411,0.7796610169491526,0.7721834496510469,0.5,0.92,0.71,0.6046511627906976,0.8440366972477064,0.724343930019202
1,10,0.7763157894736842,0.6363636363636364,0.8333333333333334,0.7348484848484849,0.6086956521739131,0.8490566037735849,0.728876127973749,0.6222222222222223,0.8411214953271028,0.7316718587746626
