cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.7662337662337663,0.8333333333333334,0.7605633802816901,0.7969483568075117,0.22727272727272727,0.9818181818181818,0.6045454545454545,0.35714285714285715,0.8571428571428571,0.6071428571428571
1,2,0.6623376623376623,0,0.6623376623376623,0.33116883116883117,0.0,1.0,0.5,0,0.796875,0.3984375
1,3,0.5584415584415584,0,0.5584415584415584,0.2792207792207792,0.0,1.0,0.5,0,0.7166666666666666,0.3583333333333333
1,4,0.6233766233766234,0,0.6233766233766234,0.3116883116883117,0.0,1.0,0.5,0,0.768,0.384
1,5,0.8051948051948052,0.6428571428571429,0.8979591836734694,0.7704081632653061,0.782608695652174,0.8148148148148148,0.7987117552334944,0.7058823529411765,0.8543689320388349,0.7801256424900057
1,6,0.6233766233766234,0,0.6233766233766234,0.3116883116883117,0.0,1.0,0.5,0,0.768,0.384
1,7,0.7402597402597403,0.6956521739130435,0.7592592592592593,0.7274557165861514,0.5517241379310345,0.8541666666666666,0.7029454022988506,0.6153846153846154,0.8039215686274509,0.7096530920060331
1,8,0.7402597402597403,0.6296296296296297,0.8,0.7148148148148148,0.6296296296296297,0.8,0.7148148148148148,0.6296296296296297,0.8000000000000002,0.7148148148148149
1,9,0.8026315789473685,0.72,0.8431372549019608,0.7815686274509803,0.6923076923076923,0.86,0.7761538461538462,0.7058823529411765,0.8514851485148515,0.778683750728014
1,10,0.7236842105263158,0.5416666666666666,0.8076923076923077,0.6746794871794872,0.5652173913043478,0.7924528301886793,0.6788351107465136,0.5531914893617021,0.7999999999999999,0.676595744680851
