cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.7792207792207793,0.7058823529411765,0.8,0.7529411764705882,0.5,0.9056603773584906,0.7028301886792453,0.5853658536585366,0.8495575221238938,0.7174616878912152
1,2,0.8571428571428571,0.7058823529411765,0.9,0.8029411764705883,0.6666666666666666,0.9152542372881356,0.7909604519774012,0.6857142857142857,0.9075630252100839,0.7966386554621848
1,3,0.7922077922077922,0.6666666666666666,0.8490566037735849,0.7578616352201257,0.6666666666666666,0.8490566037735849,0.7578616352201257,0.6666666666666666,0.8490566037735849,0.7578616352201257
1,4,0.6623376623376623,0.5384615384615384,0.7254901960784313,0.6319758672699849,0.5,0.7551020408163265,0.6275510204081632,0.5185185185185186,0.74,0.6292592592592593
1,5,0.7662337662337663,0.8125,0.7540983606557377,0.7832991803278688,0.4642857142857143,0.9387755102040817,0.701530612244898,0.5909090909090908,0.8363636363636363,0.7136363636363636
1,6,0.7922077922077922,0.782608695652174,0.7962962962962963,0.7894524959742351,0.6206896551724138,0.8958333333333334,0.7582614942528736,0.6923076923076923,0.8431372549019608,0.7677224736048265
1,7,0.7922077922077922,0.6,0.8596491228070176,0.7298245614035088,0.6,0.8596491228070176,0.7298245614035088,0.6,0.8596491228070176,0.7298245614035088
1,8,0.7272727272727273,0.7857142857142857,0.6938775510204082,0.7397959183673469,0.5945945945945946,0.85,0.7222972972972973,0.676923076923077,0.7640449438202247,0.7204840103716508
1,9,0.6578947368421053,0.64,0.6666666666666666,0.6533333333333333,0.48484848484848486,0.7906976744186046,0.6377730796335448,0.5517241379310344,0.7234042553191489,0.6375641966250916
1,10,0.8421052631578947,0.8,0.8627450980392157,0.8313725490196079,0.7407407407407407,0.8979591836734694,0.819349962207105,0.7692307692307692,0.8799999999999999,0.8246153846153845
