cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.7272727272727273,0.7692307692307693,0.71875,0.7439903846153846,0.35714285714285715,0.9387755102040817,0.6479591836734694,0.48780487804878053,0.8141592920353982,0.6509820850420893
1,2,0.8181818181818182,0.8,0.8245614035087719,0.812280701754386,0.6153846153846154,0.9215686274509803,0.7684766214177978,0.6956521739130435,0.8703703703703703,0.7830112721417068
1,3,0.7792207792207793,0.875,0.7540983606557377,0.8145491803278688,0.4827586206896552,0.9583333333333334,0.7205459770114943,0.6222222222222222,0.8440366972477064,0.7331294597349642
1,4,0.7402597402597403,0.5294117647058824,0.8,0.6647058823529413,0.42857142857142855,0.8571428571428571,0.6428571428571428,0.4736842105263158,0.8275862068965518,0.6506352087114338
1,5,0.7662337662337663,0.6666666666666666,0.82,0.7433333333333333,0.6666666666666666,0.82,0.7433333333333333,0.6666666666666666,0.82,0.7433333333333333
1,6,0.6753246753246753,0.5,0.7872340425531915,0.6436170212765957,0.6,0.7115384615384616,0.6557692307692308,0.5454545454545454,0.7474747474747475,0.6464646464646464
1,7,0.8051948051948052,0.7857142857142857,0.8163265306122449,0.8010204081632653,0.7096774193548387,0.8695652173913043,0.7896213183730716,0.7457627118644068,0.8421052631578948,0.7939339875111509
1,8,0.7792207792207793,0.68,0.8269230769230769,0.7534615384615384,0.6538461538461539,0.8431372549019608,0.7484917043740573,0.6666666666666666,0.8349514563106797,0.7508090614886731
1,9,0.7631578947368421,0.64,0.8235294117647058,0.7317647058823529,0.64,0.8235294117647058,0.7317647058823529,0.64,0.8235294117647058,0.7317647058823529
1,10,0.7105263157894737,0.625,0.7727272727272727,0.6988636363636364,0.6666666666666666,0.7391304347826086,0.7028985507246377,0.6451612903225806,0.7555555555555555,0.700358422939068
