cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,2,0.9444444444444444,1.0,1.0,0.8,0.9333333333333332,1.0,0.8888888888888888,1.0,0.9629629629629629,1.0,0.9411764705882353,0.888888888888889,0.9433551198257081
1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,4,0.8888888888888888,0.9090909090909091,1.0,0.0,0.6363636363636364,1.0,0.75,0,0.5833333333333334,0.9523809523809523,0.8571428571428571,0,0.6031746031746031
1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8,0.8888888888888888,0.75,1.0,1.0,0.9166666666666666,1.0,0.6666666666666666,1.0,0.8888888888888888,0.8571428571428571,0.8,1.0,0.8857142857142857
1,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
