cross_val,kfold,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,1,0.631578947368421,1.0,0.4166666666666667,0,0.47222222222222227,1.0,1.0,0.0,0.6666666666666666,1.0,0.5882352941176471,0,0.5294117647058824
1,2,0.7222222222222222,0.9,0.5,0,0.4666666666666666,1.0,0.8,0.0,0.6,0.9473684210526316,0.6153846153846154,0,0.5209176788124157
1,3,0.6111111111111112,1.0,0.5,0,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0,0.5555555555555555
1,4,0.6666666666666666,0.8,0.6153846153846154,0,0.47179487179487184,1.0,0.8888888888888888,0.0,0.6296296296296297,0.888888888888889,0.7272727272727274,0,0.5387205387205388
1,5,0.5555555555555556,0.6,0.5,0,0.3666666666666667,1.0,0.5,0.0,0.5,0.7499999999999999,0.5,0,0.4166666666666667
1,6,0.5555555555555556,0.8888888888888888,0.2222222222222222,0,0.3703703703703704,1.0,0.6666666666666666,0.0,0.5555555555555555,0.9411764705882353,0.3333333333333333,0,0.42483660130718953
1,7,0.5555555555555556,0.6153846153846154,0.4,0,0.3384615384615384,1.0,0.3333333333333333,0.0,0.4444444444444444,0.761904761904762,0.3636363636363636,0,0.3751803751803752
1,8,0.7777777777777778,0.8,0.7692307692307693,0,0.5230769230769231,1.0,0.9090909090909091,0.0,0.6363636363636364,0.888888888888889,0.8333333333333333,0,0.5740740740740741
1,9,0.7647058823529411,0.7142857142857143,0.8,0,0.5047619047619047,1.0,0.8,0.0,0.6,0.8333333333333333,0.8000000000000002,0,0.5444444444444444
1,10,0.5,0.5714285714285714,0.4444444444444444,0,0.3386243386243386,1.0,0.5714285714285714,0.0,0.5238095238095238,0.7272727272727273,0.5,0,0.4090909090909091
