cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.9166666666666666,0.8846153846153846,1.0,0.9423076923076923,1.0,0.7692307692307693,0.8846153846153846,0.9387755102040816,0.8695652173913044,0.904170363797693
1,2,0.9166666666666666,0.8888888888888888,1.0,0.9444444444444444,1.0,0.75,0.875,0.9411764705882353,0.8571428571428571,0.8991596638655461
1,3,0.8333333333333334,0.76,1.0,0.88,1.0,0.6470588235294118,0.8235294117647058,0.8636363636363636,0.7857142857142858,0.8246753246753247
1,4,0.9444444444444444,1.0,0.8333333333333334,0.9166666666666667,0.9230769230769231,1.0,0.9615384615384616,0.9600000000000001,0.9090909090909091,0.9345454545454546
1,5,0.8888888888888888,0.8695652173913043,0.9230769230769231,0.8963210702341138,0.9523809523809523,0.8,0.8761904761904762,0.909090909090909,0.8571428571428571,0.883116883116883
1,6,0.9428571428571428,0.9285714285714286,1.0,0.9642857142857143,1.0,0.7777777777777778,0.8888888888888888,0.962962962962963,0.8750000000000001,0.9189814814814816
1,7,0.8823529411764706,0.85,0.9285714285714286,0.8892857142857142,0.9444444444444444,0.8125,0.8784722222222222,0.8947368421052632,0.8666666666666666,0.8807017543859649
1,8,0.8529411764705882,0.9,0.7857142857142857,0.8428571428571429,0.8571428571428571,0.8461538461538461,0.8516483516483516,0.8780487804878048,0.8148148148148148,0.8464317976513098
1,9,0.8823529411764706,0.8461538461538461,1.0,0.9230769230769231,1.0,0.6666666666666666,0.8333333333333333,0.9166666666666666,0.8,0.8583333333333334
1,10,0.8529411764705882,0.8571428571428571,0.8333333333333334,0.8452380952380952,0.96,0.5555555555555556,0.7577777777777778,0.9056603773584904,0.6666666666666667,0.7861635220125786
