cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8888888888888888,0.8928571428571429,0.875,0.8839285714285714,0.9615384615384616,0.7,0.8307692307692307,0.9259259259259259,0.7777777777777777,0.8518518518518519
1,2,0.7777777777777778,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.75,0.8125,0.78125,0.7894736842105262,0.7647058823529411,0.7770897832817336
1,3,0.9444444444444444,0.9230769230769231,1.0,0.9615384615384616,1.0,0.8333333333333334,0.9166666666666667,0.9600000000000001,0.9090909090909091,0.9345454545454546
1,4,0.9722222222222222,0.9615384615384616,1.0,0.9807692307692308,1.0,0.9090909090909091,0.9545454545454546,0.9803921568627451,0.9523809523809523,0.9663865546218486
1,5,0.9166666666666666,0.8571428571428571,1.0,0.9285714285714286,1.0,0.8333333333333334,0.9166666666666667,0.923076923076923,0.9090909090909091,0.916083916083916
1,6,0.8857142857142857,0.8695652173913043,0.9166666666666666,0.8931159420289855,0.9523809523809523,0.7857142857142857,0.8690476190476191,0.909090909090909,0.8461538461538461,0.8776223776223775
1,7,0.9411764705882353,0.9285714285714286,1.0,0.9642857142857143,1.0,0.75,0.875,0.962962962962963,0.8571428571428571,0.91005291005291
1,8,0.9117647058823529,0.9047619047619048,0.9230769230769231,0.913919413919414,0.95,0.8571428571428571,0.9035714285714285,0.9268292682926829,0.888888888888889,0.9078590785907859
1,9,0.7647058823529411,0.75,1.0,0.875,1.0,0.2,0.6,0.8571428571428571,0.33333333333333337,0.5952380952380952
1,10,0.9411764705882353,0.9130434782608695,1.0,0.9565217391304348,1.0,0.8461538461538461,0.9230769230769231,0.9545454545454545,0.9166666666666666,0.9356060606060606
