cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.9166666666666666,0.8636363636363636,1.0,0.9318181818181819,1.0,0.8235294117647058,0.9117647058823529,0.9268292682926829,0.9032258064516129,0.9150275373721479
1,2,0.9166666666666666,0.8695652173913043,1.0,0.9347826086956521,1.0,0.8125,0.90625,0.9302325581395349,0.896551724137931,0.9133921411387329
1,3,0.9444444444444444,1.0,0.75,0.875,0.9333333333333333,1.0,0.9666666666666667,0.9655172413793104,0.8571428571428571,0.9113300492610837
1,4,0.9166666666666666,0.9615384615384616,0.8,0.8807692307692307,0.9259259259259259,0.8888888888888888,0.9074074074074074,0.9433962264150944,0.8421052631578948,0.8927507447864946
1,5,0.7777777777777778,0.75,0.875,0.8125,0.9545454545454546,0.5,0.7272727272727273,0.84,0.6363636363636364,0.7381818181818182
1,6,0.8,0.72,1.0,0.86,1.0,0.5882352941176471,0.7941176470588236,0.8372093023255813,0.7407407407407407,0.788975021533161
1,7,0.8529411764705882,0.8571428571428571,0.8461538461538461,0.8516483516483516,0.9,0.7857142857142857,0.8428571428571429,0.8780487804878048,0.8148148148148148,0.8464317976513098
1,8,0.8235294117647058,0.92,0.5555555555555556,0.7377777777777779,0.8518518518518519,0.7142857142857143,0.783068783068783,0.8846153846153846,0.6250000000000001,0.7548076923076923
1,9,0.7941176470588235,0.7407407407407407,1.0,0.8703703703703703,1.0,0.5,0.75,0.851063829787234,0.6666666666666666,0.7588652482269503
1,10,0.9411764705882353,0.9545454545454546,0.9166666666666666,0.9356060606060606,0.9545454545454546,0.9166666666666666,0.9356060606060606,0.9545454545454546,0.9166666666666666,0.9356060606060606
