cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.6666666666666666,0.6470588235294118,1.0,0.8235294117647058,1.0,0.14285714285714285,0.5714285714285714,0.7857142857142858,0.25,0.5178571428571429
1,2,0.6666666666666666,0.6470588235294118,1.0,0.8235294117647058,1.0,0.14285714285714285,0.5714285714285714,0.7857142857142858,0.25,0.5178571428571429
1,3,0.8333333333333334,0.8125,1.0,0.90625,1.0,0.4,0.7,0.896551724137931,0.5714285714285715,0.7339901477832513
1,4,0.8611111111111112,0.8076923076923077,1.0,0.9038461538461539,1.0,0.6666666666666666,0.8333333333333333,0.8936170212765957,0.8,0.8468085106382979
1,5,0.8611111111111112,0.8888888888888888,0.7777777777777778,0.8333333333333333,0.9230769230769231,0.7,0.8115384615384615,0.9056603773584906,0.7368421052631577,0.8212512413108242
1,6,0.8857142857142857,0.8571428571428571,0.9285714285714286,0.8928571428571428,0.9473684210526315,0.8125,0.8799342105263157,0.9,0.8666666666666666,0.8833333333333333
1,7,0.9411764705882353,0.9230769230769231,1.0,0.9615384615384616,1.0,0.8,0.9,0.9600000000000001,0.888888888888889,0.9244444444444445
1,8,0.8235294117647058,0.7931034482758621,1.0,0.896551724137931,1.0,0.45454545454545453,0.7272727272727273,0.8846153846153846,0.625,0.7548076923076923
1,9,0.8235294117647058,0.8,0.8888888888888888,0.8444444444444444,0.9523809523809523,0.6153846153846154,0.7838827838827839,0.8695652173913043,0.7272727272727274,0.7984189723320159
1,10,0.9117647058823529,0.9090909090909091,0.9166666666666666,0.9128787878787878,0.9523809523809523,0.8461538461538461,0.8992673992673992,0.9302325581395349,0.8799999999999999,0.9051162790697673
