cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.7272727272727273,0.5454545454545454,0.8,0.6727272727272727,0.5217391304347826,0.8148148148148148,0.6682769726247987,0.5333333333333332,0.8073394495412846,0.6703363914373088
1,2,0.7922077922077922,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.8064516129032258,0.782608695652174,0.7945301542776999,0.7575757575757576,0.8181818181818182,0.7878787878787878
1,3,0.6753246753246753,0.8571428571428571,0.6571428571428571,0.7571428571428571,0.2,0.9787234042553191,0.5893617021276596,0.32432432432432434,0.7863247863247863,0.5553245553245554
1,4,0.8181818181818182,0.76,0.8461538461538461,0.803076923076923,0.7037037037037037,0.88,0.7918518518518518,0.7307692307692308,0.8627450980392156,0.7967571644042233
1,5,0.7532467532467533,0.5357142857142857,0.8775510204081632,0.7066326530612245,0.7142857142857143,0.7678571428571429,0.7410714285714286,0.6122448979591837,0.819047619047619,0.7156462585034014
1,6,0.6883116883116883,0.48148148148148145,0.8,0.6407407407407407,0.5652173913043478,0.7407407407407407,0.6529790660225443,0.52,0.7692307692307692,0.6446153846153846
1,7,0.7142857142857143,0.875,0.6956521739130435,0.7853260869565217,0.25,0.9795918367346939,0.6147959183673469,0.3888888888888889,0.8135593220338982,0.6012241054613936
1,8,0.6623376623376623,0.5526315789473685,0.7692307692307693,0.6609311740890689,0.7,0.6382978723404256,0.6691489361702128,0.6176470588235295,0.6976744186046512,0.6576607387140904
1,9,0.6842105263157895,0.6666666666666666,0.6865671641791045,0.6766169154228856,0.2222222222222222,0.9387755102040817,0.5804988662131519,0.3333333333333333,0.7931034482758622,0.5632183908045978
1,10,0.7105263157894737,0.6,0.782608695652174,0.691304347826087,0.6428571428571429,0.75,0.6964285714285714,0.6206896551724138,0.7659574468085107,0.6933235509904623
