cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8055555555555556,0.7857142857142857,0.875,0.8303571428571428,0.9565217391304348,0.5384615384615384,0.7474916387959867,0.8627450980392156,0.6666666666666667,0.7647058823529411
1,2,0.7222222222222222,0.7037037037037037,0.7777777777777778,0.7407407407407407,0.9047619047619048,0.4666666666666667,0.6857142857142857,0.7916666666666667,0.5833333333333334,0.6875
1,3,0.9444444444444444,0.9333333333333333,1.0,0.9666666666666667,1.0,0.75,0.875,0.9655172413793104,0.8571428571428571,0.9113300492610837
1,4,0.9166666666666666,0.8846153846153846,1.0,0.9423076923076923,1.0,0.7692307692307693,0.8846153846153846,0.9387755102040816,0.8695652173913044,0.904170363797693
1,5,0.8611111111111112,0.8,1.0,0.9,1.0,0.6875,0.84375,0.888888888888889,0.8148148148148148,0.8518518518518519
1,6,0.8857142857142857,0.8888888888888888,0.875,0.8819444444444444,0.96,0.7,0.83,0.923076923076923,0.7777777777777777,0.8504273504273503
1,7,0.8529411764705882,0.8846153846153846,0.75,0.8173076923076923,0.92,0.6666666666666666,0.7933333333333333,0.9019607843137256,0.7058823529411765,0.803921568627451
1,8,0.8823529411764706,0.8,1.0,0.9,1.0,0.7777777777777778,0.8888888888888888,0.888888888888889,0.8750000000000001,0.8819444444444445
1,9,0.8235294117647058,0.7916666666666666,0.9,0.8458333333333333,0.95,0.6428571428571429,0.7964285714285715,0.8636363636363635,0.75,0.8068181818181818
1,10,0.9411764705882353,0.9230769230769231,1.0,0.9615384615384616,1.0,0.8,0.9,0.9600000000000001,0.888888888888889,0.9244444444444445
