cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.96,0.7272727272727273,0.8436363636363636,0.923076923076923,0.7999999999999999,0.8615384615384615
1,2,0.8611111111111112,0.875,0.8333333333333334,0.8541666666666667,0.9130434782608695,0.7692307692307693,0.8411371237458194,0.8936170212765957,0.8,0.8468085106382979
1,3,0.8055555555555556,0.8260869565217391,0.7692307692307693,0.7976588628762542,0.8636363636363636,0.7142857142857143,0.788961038961039,0.8444444444444444,0.7407407407407408,0.7925925925925926
1,4,0.8611111111111112,0.8571428571428571,0.875,0.8660714285714286,0.96,0.6363636363636364,0.7981818181818181,0.9056603773584904,0.7368421052631579,0.8212512413108242
1,5,0.8333333333333334,0.8148148148148148,0.8888888888888888,0.8518518518518519,0.9565217391304348,0.6153846153846154,0.7859531772575251,0.8800000000000001,0.7272727272727274,0.8036363636363637
1,6,0.8,0.7777777777777778,0.875,0.8263888888888888,0.9545454545454546,0.5384615384615384,0.7465034965034965,0.8571428571428572,0.6666666666666667,0.761904761904762
1,7,0.8823529411764706,0.8461538461538461,1.0,0.9230769230769231,1.0,0.6666666666666666,0.8333333333333333,0.9166666666666666,0.8,0.8583333333333334
1,8,0.8529411764705882,0.8076923076923077,1.0,0.9038461538461539,1.0,0.6153846153846154,0.8076923076923077,0.8936170212765957,0.761904761904762,0.8277608915906789
1,9,0.8529411764705882,0.8148148148148148,1.0,0.9074074074074074,1.0,0.5833333333333334,0.7916666666666667,0.8979591836734693,0.7368421052631579,0.8174006444683135
1,10,0.5882352941176471,0.5882352941176471,0,0.29411764705882354,1.0,0.0,0.5,0.7407407407407407,0,0.37037037037037035
