cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.3246753246753247,0.3246753246753247,0,0.16233766233766234,1.0,0.0,0.5,0.49019607843137253,0,0.24509803921568626
1,2,0.6493506493506493,0,0.6493506493506493,0.3246753246753247,0.0,1.0,0.5,0,0.7874015748031497,0.3937007874015748
1,3,0.6363636363636364,0,0.6363636363636364,0.3181818181818182,0.0,1.0,0.5,0,0.7777777777777778,0.3888888888888889
1,4,0.7012987012987013,1.0,0.6933333333333334,0.8466666666666667,0.08,1.0,0.54,0.14814814814814814,0.8188976377952756,0.48352289297171186
1,5,0.7142857142857143,1.0,0.7066666666666667,0.8533333333333333,0.08333333333333333,1.0,0.5416666666666666,0.15384615384615385,0.828125,0.4909855769230769
1,6,0.7142857142857143,0.9230769230769231,0.671875,0.7974759615384616,0.36363636363636365,0.9772727272727273,0.6704545454545454,0.5217391304347827,0.7962962962962963,0.6590177133655395
1,7,0.7402597402597403,0,0.7402597402597403,0.37012987012987014,0.0,1.0,0.5,0,0.8507462686567165,0.42537313432835827
1,8,0.5844155844155844,0,0.5844155844155844,0.2922077922077922,0.0,1.0,0.5,0,0.7377049180327869,0.36885245901639346
1,9,0.5921052631578947,0,0.5921052631578947,0.29605263157894735,0.0,1.0,0.5,0,0.743801652892562,0.371900826446281
1,10,0.6973684210526315,0,0.6973684210526315,0.34868421052631576,0.0,1.0,0.5,0,0.8217054263565892,0.4108527131782946
