cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.7662337662337663,0.6153846153846154,0.796875,0.7061298076923077,0.38095238095238093,0.9107142857142857,0.6458333333333333,0.47058823529411764,0.85,0.6602941176470588
1,2,0.7662337662337663,0.7857142857142857,0.7619047619047619,0.7738095238095237,0.4230769230769231,0.9411764705882353,0.6821266968325792,0.55,0.8421052631578947,0.6960526315789474
1,3,0.8311688311688312,0.7894736842105263,0.8448275862068966,0.8171506352087115,0.625,0.9245283018867925,0.7747641509433962,0.6976744186046512,0.8828828828828829,0.790278650743767
1,4,0.7142857142857143,0.575,0.8648648648648649,0.7199324324324324,0.8214285714285714,0.6530612244897959,0.7372448979591837,0.676470588235294,0.7441860465116279,0.7103283173734609
1,5,0.6493506493506493,0,0.6493506493506493,0.3246753246753247,0.0,1.0,0.5,0,0.7874015748031497,0.3937007874015748
1,6,0.8051948051948052,0.6363636363636364,0.8727272727272727,0.7545454545454545,0.6666666666666666,0.8571428571428571,0.7619047619047619,0.6511627906976744,0.8648648648648648,0.7580138277812696
1,7,0.7142857142857143,0.6086956521739131,0.8709677419354839,0.7398316970546985,0.875,0.6,0.7375,0.717948717948718,0.7105263157894737,0.7142375168690958
1,8,0.8051948051948052,0.8,0.8076923076923077,0.8038461538461539,0.6666666666666666,0.8936170212765957,0.7801418439716312,0.7272727272727272,0.8484848484848485,0.7878787878787878
1,9,0.7894736842105263,0.7647058823529411,0.7966101694915254,0.7806580259222333,0.52,0.9215686274509803,0.7207843137254901,0.6190476190476191,0.8545454545454545,0.7367965367965368
1,10,0.6578947368421053,0.6666666666666666,0.6538461538461539,0.6602564102564102,0.47058823529411764,0.8095238095238095,0.6400560224089635,0.5517241379310345,0.7234042553191489,0.6375641966250917
