cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8055555555555556,0.8,0.8181818181818182,0.8090909090909091,0.9090909090909091,0.6428571428571429,0.775974025974026,0.8510638297872342,0.7200000000000001,0.7855319148936171
1,2,0.8611111111111112,0.8214285714285714,1.0,0.9107142857142857,1.0,0.6153846153846154,0.8076923076923077,0.9019607843137255,0.761904761904762,0.8319327731092437
1,3,0.9166666666666666,0.92,0.9090909090909091,0.9145454545454546,0.9583333333333334,0.8333333333333334,0.8958333333333334,0.9387755102040817,0.8695652173913043,0.904170363797693
1,4,0.8333333333333334,0.782608695652174,0.9230769230769231,0.8528428093645486,0.9473684210526315,0.7058823529411765,0.826625386996904,0.8571428571428571,0.8000000000000002,0.8285714285714286
1,5,0.8888888888888888,0.8846153846153846,0.9,0.8923076923076922,0.9583333333333334,0.75,0.8541666666666667,0.9199999999999999,0.8181818181818182,0.8690909090909091
1,6,0.8857142857142857,0.9545454545454546,0.7692307692307693,0.8618881118881119,0.875,0.9090909090909091,0.8920454545454546,0.9130434782608695,0.8333333333333333,0.8731884057971013
1,7,0.8823529411764706,0.9166666666666666,0.8,0.8583333333333334,0.9166666666666666,0.8,0.8583333333333334,0.9166666666666666,0.8000000000000002,0.8583333333333334
1,8,0.8235294117647058,0.7857142857142857,1.0,0.8928571428571428,1.0,0.5,0.75,0.88,0.6666666666666666,0.7733333333333333
1,9,0.8823529411764706,0.8846153846153846,0.875,0.8798076923076923,0.9583333333333334,0.7,0.8291666666666666,0.9199999999999999,0.7777777777777777,0.8488888888888888
1,10,0.8823529411764706,0.8571428571428571,0.9230769230769231,0.8901098901098901,0.9473684210526315,0.8,0.8736842105263158,0.9,0.8571428571428571,0.8785714285714286
