cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8888888888888888,0.84,1.0,0.9199999999999999,1.0,0.7333333333333333,0.8666666666666667,0.9130434782608696,0.846153846153846,0.8795986622073578
1,2,0.8055555555555556,0.75,1.0,0.875,1.0,0.5333333333333333,0.7666666666666666,0.8571428571428571,0.6956521739130436,0.7763975155279503
1,3,0.7777777777777778,0.7407407407407407,0.8888888888888888,0.8148148148148148,0.9523809523809523,0.5333333333333333,0.7428571428571429,0.8333333333333334,0.6666666666666667,0.75
1,4,0.9444444444444444,0.9130434782608695,1.0,0.9565217391304348,1.0,0.8666666666666667,0.9333333333333333,0.9545454545454545,0.9285714285714286,0.9415584415584415
1,5,0.8611111111111112,0.8888888888888888,0.7777777777777778,0.8333333333333333,0.9230769230769231,0.7,0.8115384615384615,0.9056603773584906,0.7368421052631577,0.8212512413108242
1,6,0.8,0.76,0.9,0.8300000000000001,0.95,0.6,0.7749999999999999,0.8444444444444444,0.7200000000000001,0.7822222222222223
1,7,0.9411764705882353,0.9047619047619048,1.0,0.9523809523809523,1.0,0.8666666666666667,0.9333333333333333,0.9500000000000001,0.9285714285714286,0.9392857142857143
1,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,9,0.8235294117647058,0.92,0.5555555555555556,0.7377777777777779,0.8518518518518519,0.7142857142857143,0.783068783068783,0.8846153846153846,0.6250000000000001,0.7548076923076923
1,10,0.8823529411764706,0.88,0.8888888888888888,0.8844444444444444,0.9565217391304348,0.7272727272727273,0.841897233201581,0.9166666666666666,0.7999999999999999,0.8583333333333333
