cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.7532467532467533,0.84,0.7115384615384616,0.7757692307692308,0.5833333333333334,0.9024390243902439,0.7428861788617886,0.6885245901639344,0.7956989247311829,0.7421117574475586
1,2,0.6883116883116883,1.0,0.6756756756756757,0.8378378378378378,0.1111111111111111,1.0,0.5555555555555556,0.19999999999999998,0.8064516129032258,0.5032258064516129
1,3,0.2857142857142857,0.2857142857142857,0,0.14285714285714285,1.0,0.0,0.5,0.4444444444444445,0,0.22222222222222224
1,4,0.7142857142857143,0.7777777777777778,0.7058823529411765,0.7418300653594772,0.25925925925925924,0.96,0.6096296296296296,0.3888888888888889,0.8135593220338982,0.6012241054613936
1,5,0.6753246753246753,0.4444444444444444,0.8,0.6222222222222222,0.5454545454545454,0.7272727272727273,0.6363636363636364,0.4897959183673469,0.761904761904762,0.6258503401360545
1,6,0.6753246753246753,0.6666666666666666,0.6756756756756757,0.6711711711711712,0.07692307692307693,0.9803921568627451,0.528657616892911,0.13793103448275862,0.8,0.46896551724137936
1,7,0.8181818181818182,0.8260869565217391,0.8148148148148148,0.820450885668277,0.6551724137931034,0.9166666666666666,0.7859195402298851,0.7307692307692308,0.8627450980392156,0.7967571644042233
1,8,0.7662337662337663,0.7142857142857143,0.7777777777777778,0.746031746031746,0.4166666666666667,0.9245283018867925,0.6705974842767296,0.5263157894736842,0.8448275862068966,0.6855716878402904
1,9,0.6842105263157895,0.6,0.696969696969697,0.6484848484848484,0.23076923076923078,0.92,0.5753846153846154,0.33333333333333337,0.793103448275862,0.5632183908045977
1,10,0.7631578947368421,0.7391304347826086,0.7735849056603774,0.756357670221493,0.5862068965517241,0.8723404255319149,0.7292736610418196,0.6538461538461539,0.8200000000000001,0.736923076923077
