cross_val,kfold,accuracy,class_0_recall,class_1_recall,mean_recall,class_0_precision,class_1_precision,mean_precision,class_0_F1,class_1_F1,mean_F1
1,1,0.6493506493506493,0.6190476190476191,0.6607142857142857,0.6398809523809523,0.40625,0.8222222222222222,0.6142361111111111,0.49056603773584906,0.7326732673267325,0.6116196525312908
1,2,0.6623376623376623,0.475,0.8648648648648649,0.6699324324324325,0.7916666666666666,0.6037735849056604,0.6977201257861635,0.5937499999999999,0.7111111111111112,0.6524305555555556
1,3,0.6233766233766234,0,0.6233766233766234,0.3116883116883117,0.0,1.0,0.5,0,0.768,0.384
1,4,0.7142857142857143,0.6428571428571429,0.7551020408163265,0.6989795918367347,0.6,0.7872340425531915,0.6936170212765957,0.6206896551724138,0.7708333333333333,0.6957614942528736
1,5,0.8181818181818182,0.8333333333333334,0.8153846153846154,0.8243589743589743,0.45454545454545453,0.9636363636363636,0.7090909090909091,0.5882352941176471,0.8833333333333333,0.7357843137254902
1,6,0.8181818181818182,0.6896551724137931,0.8958333333333334,0.7927442528735633,0.8,0.8269230769230769,0.8134615384615385,0.7407407407407408,0.86,0.8003703703703704
1,7,0.7272727272727273,0.6071428571428571,0.7959183673469388,0.7015306122448979,0.6296296296296297,0.78,0.7048148148148148,0.6181818181818182,0.7878787878787878,0.703030303030303
1,8,0.6623376623376623,0.47058823529411764,0.813953488372093,0.6422708618331053,0.6666666666666666,0.660377358490566,0.6635220125786163,0.5517241379310345,0.7291666666666667,0.6404454022988506
1,9,0.7368421052631579,0.64,0.7843137254901961,0.712156862745098,0.5925925925925926,0.8163265306122449,0.7044595616024187,0.6153846153846153,0.8,0.7076923076923076
1,10,0.6447368421052632,0.5116279069767442,0.8181818181818182,0.6649048625792813,0.7857142857142857,0.5625,0.6741071428571428,0.619718309859155,0.6666666666666666,0.6431924882629108
