cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.8888888888888888,0.8260869565217391,1.0,0.9130434782608696,1.0,0.7647058823529411,0.8823529411764706,0.9047619047619047,0.8666666666666666,0.8857142857142857
1,2,0.8888888888888888,0.8571428571428571,1.0,0.9285714285714286,1.0,0.6666666666666666,0.8333333333333333,0.923076923076923,0.8,0.8615384615384616
1,3,0.8611111111111112,0.8214285714285714,1.0,0.9107142857142857,1.0,0.6153846153846154,0.8076923076923077,0.9019607843137255,0.761904761904762,0.8319327731092437
1,4,0.8888888888888888,0.8846153846153846,0.9,0.8923076923076922,0.9583333333333334,0.75,0.8541666666666667,0.9199999999999999,0.8181818181818182,0.8690909090909091
1,5,0.6666666666666666,0.6428571428571429,0.75,0.6964285714285714,0.9,0.375,0.6375,0.75,0.5,0.625
1,6,0.8571428571428571,0.8148148148148148,1.0,0.9074074074074074,1.0,0.6153846153846154,0.8076923076923077,0.8979591836734693,0.761904761904762,0.8299319727891157
1,7,0.8529411764705882,0.8518518518518519,0.8571428571428571,0.8544973544973544,0.9583333333333334,0.6,0.7791666666666667,0.9019607843137256,0.7058823529411764,0.803921568627451
1,8,0.8823529411764706,0.8461538461538461,1.0,0.9230769230769231,1.0,0.6666666666666666,0.8333333333333333,0.9166666666666666,0.8,0.8583333333333334
1,9,0.9117647058823529,0.8888888888888888,1.0,0.9444444444444444,1.0,0.7,0.85,0.9411764705882353,0.8235294117647058,0.8823529411764706
1,10,0.9411764705882353,0.92,1.0,0.96,1.0,0.8181818181818182,0.9090909090909092,0.9583333333333334,0.9,0.9291666666666667
