cross_val,kfold,accuracy,class_good_recall,class_bad_recall,mean_recall,class_good_precision,class_bad_precision,mean_precision,class_good_F1,class_bad_F1,mean_F1
1,1,0.9166666666666666,0.88,1.0,0.94,1.0,0.7857142857142857,0.8928571428571428,0.9361702127659575,0.88,0.9080851063829787
1,2,0.9166666666666666,0.8928571428571429,1.0,0.9464285714285714,1.0,0.7272727272727273,0.8636363636363636,0.9433962264150945,0.8421052631578948,0.8927507447864946
1,3,0.8888888888888888,0.9166666666666666,0.8333333333333334,0.875,0.9166666666666666,0.8333333333333334,0.875,0.9166666666666666,0.8333333333333334,0.875
1,4,0.8888888888888888,0.8333333333333334,1.0,0.9166666666666667,1.0,0.75,0.875,0.9090909090909091,0.8571428571428571,0.8831168831168831
1,5,0.9444444444444444,0.96,0.9090909090909091,0.9345454545454546,0.96,0.9090909090909091,0.9345454545454546,0.96,0.9090909090909091,0.9345454545454546
1,6,0.8857142857142857,0.9259259259259259,0.75,0.837962962962963,0.9259259259259259,0.75,0.837962962962963,0.9259259259259259,0.75,0.837962962962963
1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,8,0.8823529411764706,0.84,1.0,0.9199999999999999,1.0,0.6923076923076923,0.8461538461538461,0.9130434782608696,0.8181818181818181,0.8656126482213439
1,9,0.9117647058823529,0.8571428571428571,1.0,0.9285714285714286,1.0,0.8125,0.90625,0.923076923076923,0.896551724137931,0.909814323607427
1,10,0.7941176470588235,0.7407407407407407,1.0,0.8703703703703703,1.0,0.5,0.75,0.851063829787234,0.6666666666666666,0.7588652482269503
